Country Name,Country Code,Contestant Code,Contestant,P1,P2,P3,P4,P5,P6,Total,Award,Extra Awards,Rank
Greece,HEL,35289,Sotirios Tzavoulis,0,2,0,1,0,0,3,,,591
Honduras,HND,35907,Lenny Jasafat Peña Rubio,1,0,0,1,1,0,3,,,591
Cambodia,KHM,34986,Borey Norint Son,1,1,0,1,0,0,3,,,591
Kosovo,KSV,35675,Entela Mirena,0,0,0,2,1,0,3,,,591
Libya,LBY,36439,Yousef Jaeda,1,0,0,2,0,0,3,,,591
Montenegro,MNE,34994,Aleksa Radulović,1,0,0,1,1,0,3,,,591
Montenegro,MNE,35829,Mladen Ralević,1,0,0,2,0,0,3,,,591
Oman,OMN,36312,Shahd Yahiya Said Al Mandhari,1,0,0,1,1,0,3,,,591
Pakistan,PAK,36030,Muhammad Jawad Kaleem,1,0,0,2,0,0,3,,,591
Paraguay,PAR,35792,Sora Jazmin Takaoka Benitez,0,0,0,2,1,0,3,,,591
Qatar,QAT,35508,Malek Abdelfattah,3,0,0,0,0,0,3,,,591
El Salvador,SLV,36007,Sebastián Enrique Somoza Portillo,1,0,0,2,0,0,3,,,591
Venezuela,VEN,35708,César Matías Leal Pomares,1,0,0,2,0,0,3,,,591
Bolivia,BOL,34903,Alan Gabriel Audivert Serrudo,1,0,0,1,0,0,2,,,610
Ivory Coast,CIV,35984,Cheik Oumar Diomande,1,0,0,0,1,0,2,,,610
Ivory Coast,CIV,35862,Catier Saly Traore,0,0,0,1,1,0,2,,,610
Honduras,HND,35906,Anthony José Meraz Galo,0,0,0,1,1,0,2,,,610
Iraq,IRQ,36022,Yahya Omar Yahya Yahya,1,0,0,0,1,0,2,,,610
Kenya,KEN,35758,Alvin Jamie Thilak Komu,0,0,0,2,0,0,2,,,610
Cambodia,KHM,34991,Soklong Meng,1,0,0,1,0,0,2,,,610
Oman,OMN,36316,Sadan Mahmood Mohammed Al Mahdhuri,1,0,0,1,0,0,2,,,610
Paraguay,PAR,35147,Alejandro Manuel Almaraz Aquino,0,1,0,0,1,0,2,,,610
Palestine,PSE,35702,Batool Zakaria,0,0,0,2,0,0,2,,,610
Tanzania,TZA,36092,Nyandahu Theophil Leonard,1,0,0,0,1,0,2,,,610
Tanzania,TZA,35922,Arqam Yassir Salim,1,0,0,1,0,0,2,,,610
Bolivia,BOL,36156,Daniel Alvarado Churqui,0,0,0,0,1,0,1,,,622
Bhutan,BTN,36294,Eric Ebenezer Chhetri,0,0,0,1,0,0,1,,,622
Bhutan,BTN,36292,Krishna Gurung,0,0,0,1,0,0,1,,,622
Ivory Coast,CIV,35863,Ahoundjo Jeremie Koffi,0,0,0,0,1,0,1,,,622
Dominican Republic,DOM,35718,Claudia Ceballos Matos,0,0,0,1,0,0,1,,,622
Ghana,GHA,35853,Jesse Kekeli Afudego,1,0,0,0,0,0,1,,,622
Ghana,GHA,35858,Sophia Razafimahefa,0,0,0,1,0,0,1,,,622
Ghana,GHA,35855,Qi Wang,0,0,0,1,0,0,1,,,622
Honduras,HND,35910,Sandra Marcela Umanzor Galeas,0,0,0,1,0,0,1,,,622
Honduras,HND,35908,Lucianna Sofía Valenzuela Facussé,0,0,0,1,0,0,1,,,622
Cambodia,KHM,34987,Panhavorn Lan,0,1,0,0,0,0,1,,,622
Myanmar,MMR,35968,Khoon Kyal Sin,0,0,0,1,0,0,1,,,622
Namibia,NAM,34956,Helena Itsuwe Haikali,0,0,0,1,0,0,1,,,622
Oman,OMN,36317,Methak Khalifa Saud Al Ismaily,0,0,0,1,0,0,1,,,622
Oman,OMN,36315,Mohammed Ayoub Sulaiman Al Kindi,0,0,0,1,0,0,1,,,622
Oman,OMN,36313,Al Reem 'Abdul Rahim Salim Al Tubi,0,0,0,1,0,0,1,,,622
Palestine,PSE,35701,Younis Alsalamin,0,0,0,0,1,0,1,,,622
Palestine,PSE,35703,Dina Nairoukh,0,0,0,1,0,0,1,,,622
Palestine,PSE,35698,Mohammad Samara,0,0,0,1,0,0,1,,,622
Qatar,QAT,36284,Labib Saleem,0,0,0,1,0,0,1,,,622
Senegal,SEN,36171,Amadou Woury Diallo,0,0,0,0,1,0,1,,,622
Senegal,SEN,36173,Rahmatoulaye Kane,0,0,0,1,0,0,1,,,622
Tanzania,TZA,36011,Zalwango Margaret Angel,0,0,0,1,0,0,1,,,622
United Arab Emirates,UAE,36277,Parth Chapper,0,0,0,1,0,0,1,,,622
Venezuela,VEN,35704,Carlos David Díaz Rivas,0,0,0,1,0,0,1,,,622
Botswana,BWA,36371,Resego Ledira,0,0,0,0,0,0,0,,,647
Botswana,BWA,36333,Panashe Theo Mugore,0,0,0,0,0,0,0,,,647
Botswana,BWA,35535,Amy Irina Ruth,0,0,0,0,0,0,0,,,647
Botswana,BWA,36336,Lebone Troy Tau,0,0,0,0,0,0,0,,,647
Botswana,BWA,36296,Minal Thattamparambil Ranjith,0,0,0,0,0,0,0,,,647
Cameroon,CMR,36353,Christ Aaron Lowe Tchatchouang,0,0,0,0,0,0,0,,,647
Ghana,GHA,35857,Yaw Omane Boamah,0,0,0,0,0,0,0,,,647
Iraq,IRQ,36024,Sinem Fidan,0,0,0,0,0,0,0,,,647
Cambodia,KHM,36070,Tyty Lay,0,0,0,0,0,0,0,,,647
Cambodia,KHM,36071,Kimheng Ngov,0,0,0,0,0,0,0,,,647
Cambodia,KHM,36069,Panhasakda Phors,0,0,0,0,0,0,0,,,647
Namibia,NAM,35952,Ndasindi-Tate Simeon Antindi,0,0,0,0,0,0,0,,,647
Namibia,NAM,35973,Logan Xavier Izaaks,0,0,0,0,0,0,0,,,647
Namibia,NAM,35974,Leticia Tonateni Kandjebo,0,0,0,0,0,0,0,,,647
Palestine,PSE,35700,Mohammed Daghamin,0,0,0,0,0,0,0,,,647
Qatar,QAT,36281,Abdulla Hamad Alqahtani,0,0,0,0,0,0,0,,,647
Qatar,QAT,36280,Abdulla Hilal Al-Mohannadi,0,0,0,0,0,0,0,,,647
Qatar,QAT,36279,Ismail Mmohammed Alemadi,0,0,0,0,0,0,0,,,647
United Arab Emirates,UAE,36273,Avani Vivek Gupta,0,0,0,0,0,0,0,,,647
Uganda,UGA,35657,Akram Nsadha,0,0,0,0,0,0,0,,,647
