Country Name,Country Code,Contestant Code,Contestant,P1,P2,P3,P4,P5,P6,Total,Award,Extra Awards,Rank
Dominican Republic,DOM,33344,Rinaldo Antonio Garcia Beltres,1,0,0,0,0,0,1,,,589
Mauritania,MRT,33454,Yahya Abdallahi Mohamed Beye,0,0,0,1,0,0,1,,,589
Mauritania,MRT,33452,Cheikna Mohamed Baba,0,0,0,1,0,0,1,,,589
Mauritania,MRT,33455,Ahmed Mohamed Lemine,1,0,0,0,0,0,1,,,589
Myanmar,MMR,33220,Htet Aung Phone Wint,0,0,0,1,0,0,1,,,589
Oman,OMN,33491,Rayan Said Mohammed Al-Hadhrami,1,0,0,0,0,0,1,,,589
Rwanda,RWA,33179,Niyikiza Lois Biranejeje,1,0,0,0,0,0,1,,,589
Rwanda,RWA,33180,Believer Gall Hirwa,0,0,0,1,0,0,1,,,589
Tunisia,TUN,33745,Ismail Ben Letaifa,1,0,0,0,0,0,1,,,589
Botswana,BWA,33379,Yijia Hou,0,0,0,0,0,0,0,,,603
Botswana,BWA,33375,Odirile Tuelo Carlos Tumaeletse,0,0,0,0,0,0,0,,,603
Burkina Faso,BFA,33534,Beninwende Latifatou Bougouma,0,0,0,0,0,0,0,,,603
Burkina Faso,BFA,33536,Fatimata Bintou Jaharahi Savadogo,0,0,0,0,0,0,0,,,603
Cameroon,CMR,33785,Franck Crespo Guitang Passi,0,0,0,0,0,0,0,,,603
Iraq,IRQ,33043,Şebnem Yilmaz,0,0,0,0,0,0,0,,,603
Oman,OMN,33496,Ekhlas Ali Nasser Abdullah Al Adwani,0,0,0,0,0,0,0,,,603
Oman,OMN,33489,Haamed Ibrahim Hamood Al Qasmi,0,0,0,0,0,0,0,,,603
Oman,OMN,33495,Al Rayan Bati Ali Salim Al Sukaiti,0,0,0,0,0,0,0,,,603
Tanzania,TZA,33051,Murat Yildirim,0,0,0,0,0,0,0,,,603
Uganda,UGA,33760,Andrina Asingura,0,0,0,0,0,0,0,,,603
Uganda,UGA,32144,Isaac Matsiko,0,0,0,0,0,0,0,,,603
United Arab Emirates,UAE,33810,Mahra Maher Ahmad Sharifyan,0,0,0,0,0,0,0,,,603
United Arab Emirates,UAE,33844,Maitha Maher Ahmad Sharifyan,0,0,0,0,0,0,0,,,603
United Arab Emirates,UAE,33809,Athiba Saif Mubarak Hamad Al Shamsi,0,0,0,0,0,0,0,,,603
Venezuela,VEN,33310,Marcela Sofía Huatuco Cordido,0,0,0,0,0,0,0,,,603
